GRAND_ID     LAT_c     LON_c     CATCH_SKM
1931     28.128734     -81.253738     259
1932     28.063001     -81.742853     31
1933     28.060417     -81.685417     350
1934     28.056499     -81.707147     2
1935     28.03628     -81.652083     437
1936     27.949171     -81.852083     380
1937     27.91879     -82.167911     53
1938     27.878543     -81.896538     2
1939     27.866829     -81.84967     61
1941     27.855035     -81.780208     1
1942     27.834343     -82.028125     6
1943     27.814885     -81.873787     4
1944     27.806733     -81.194247     4026
1945     27.803415     -81.997917     5
1946     27.79372     -81.840112     17
1947     27.781259     -82.035407     4
1948     27.763791     -81.826042     2
1949     27.740978     -82.094475     2
1950     27.733032     -82.046198     1
1951     27.721076     -81.984143     19
1952     27.698468     -81.92712     5
1953     27.633982     -82.327083     51
1954     27.496747     -82.350901     343
1955     27.321582     -81.419792     165
1956     27.003604     -80.5967     127
1957     26.941122     -81.100806     14062
1958     26.357946     -80.295328     1585
1959     25.759001     -80.492708     3
1960     21.802817     -79.364583     1989
1961     15.026509     -87.743868     8676
1962     14.929723     -88.026042     302
1963     13.990144     -88.760558     9600
1964     13.943994     -88.93194     8392
1965     13.623705     -88.558645     17087
1966     13.243355     -85.903125     498
1967     10.472811     -84.761369     499
1968     9.927317     -75.278125     77
1969     9.879471     -75.325403     195
1970     9.83817     -83.804742     761
1971     9.262625     -79.929598     3352
1972     9.210122     -79.614117     1011
1973     9.177848     -78.883954     3766
1974     8.743369     -82.247584     150
1975     8.013343     -76.211669     4614
1976     6.80614     -75.147411     3063
1977     6.779668     -75.319855     63
1978     6.506852     -75.449621     1021
1979     6.277032     -75.149057     1237
1980     3.879445     -76.558749     274
1981     2.942555     -76.707692     3634
1982     2.704357     -75.432429     13154
1983     -0.889958     -80.072757     435
1984     -0.922437     -79.748958     4189
1985     -1.115134     -80.202019     167
1986     -3.631166     -80.00201     432
1987     -4.678161     -80.194362     582
1988     -4.680996     -80.518732     13606
1989     -6.650966     -79.444369     100
1990     -7.233637     -79.207123     3452
1991     -10.978923     -76.195566     917
1992     -11.408163     -76.362119     52
1993     -11.840302     -76.153125     100
1994     -13.24324     -75.073296     250
1995     54.850824     -69.780208     38956
1996     54.821397     -70.713631     1601
1997     54.468681     -66.614659     18783
1998     54.182208     -72.547917     6886
1999     53.886767     -73.462687     34525
2000     53.648792     -64.261491     45495
2001     53.535644     -63.967251     46056
2002     53.400241     -64.608708     23180
2003     51.82479     -67.80469     4571
2004     50.657279     -70.528776     4839
2005     50.649075     -68.728125     29288
2007     49.903662     -71.254747     11382
2008     49.75353     -68.605208     33505
2009     49.70625     -68.907528     17186
2010     49.565532     -68.795401     17684
2011     49.508069     -71.183098     14457
2012     49.354812     -69.769792     13679
2013     49.323468     -68.347805     45511
2014     49.19924     -68.326829     45626
2015     49.177083     -69.252083     16384
2016     49.157734     -68.387057     18921
2017     48.894339     -71.035438     1771
2018     48.780154     -71.696875     25850
2019     48.75625     -71.839583     27127
2020     48.720064     -71.140218     2007
2021     48.578105     -71.635571     72559
2022     48.452856     -71.252083     73541
2023     48.35383     -74.099187     8724
2024     48.310305     -71.212173     3447
2025     47.797706     -72.974182     21763
2026     47.753698     -72.879048     24789
2028     47.268843     -67.248489     321
2029     46.860363     -73.657356     4260
2030     46.652083     -60.663569     49
2031     46.615647     -72.679304     41150
2032     46.557489     -68.325187     177
2034     46.492537     -69.290177     764
2035     46.299424     -68.838775     178
2036     46.193996     -69.561502     484
2037     46.187878     -69.314665     42
2038     46.142941     -69.130878     648
2039     46.130216     -69.603112     155
2040     46.020505     -69.068811     39
2041     45.947917     -66.872917     39659
2042     45.911725     -70.220391     97
2043     45.909781     -69.733195     1392
2044     45.880388     -69.17805     3749
2045     45.871088     -69.999565     530
2046     45.820581     -69.163584     27
2047     45.786217     -69.332849     104
2048     45.740901     -68.732759     273
2049     45.668362     -69.443787     198
2050     45.659837     -67.735452     340
2051     45.65888     -69.812207     1855
2052     45.6586     -67.869829     459
2053     45.634125     -68.782535     4975
2054     45.632667     -68.607909     5528
2055     45.588706     -73.656701     225
2056     45.585115     -69.716999     3315
2057     45.570528     -68.40812     8729
2058     45.56989     -67.425939     1058
2059     45.461484     -69.864533     3590
2060     45.420441     -72.612959     130
2061     45.380217     -71.960839     1982
2062     45.350594     -69.872342     208
2063     45.326247     -68.903908     92
2064     45.276678     -67.48125     3396
2065     45.269746     -69.117708     843
2066     45.243127     -70.057559     49
2067     45.221505     -70.200638     1331
2068     45.182315     -67.778288     609
2069     45.160159     -67.403396     3520
2070     45.146269     -71.176068     113
2071     45.133818     -68.197069     184
2072     45.110675     -70.763478     262
2073     45.09288     -67.690625     56
2074     45.089488     -71.287943     220
2075     45.072917     -69.90625     6788
2076     45.046543     -71.379579     446
2077     45.040509     -67.355237     125
2078     44.998781     -74.860417     771612
2079     44.964211     -70.767876     265
2080     44.947978     -70.993684     548
2081     44.939108     -67.386981     56
2082     44.925993     -64.041003     234
2083     44.903082     -69.471961     584
2084     44.880573     -70.863417     1000
2085     44.840833     -69.273958     319
2086     44.798841     -69.888418     8409
2087     44.788048     -71.117383     2683
2088     44.777577     -70.918455     1227
2089     44.767503     -73.803129     60
2090     44.764729     -69.722917     10099
2091     44.75743     -67.360735     113
2092     44.71549     -74.355949     18
2093     44.627695     -72.530467     35
2094     44.589214     -68.442438     1187
2095     44.58583     -70.236544     69
2096     44.540291     -69.724376     459
2097     44.527104     -69.876759     213
2098     44.526814     -74.103856     53
2099     44.523545     -68.997917     30
2100     44.515667     -74.819792     2461
2101     44.504973     -73.913542     852
2102     44.501683     -74.747661     2404
2103     44.491907     -73.824875     31
2104     44.434239     -74.74375     2321
2105     44.400258     -70.69207     17
2106     44.382775     -72.767708     277
2107     44.368505     -65.71791     282
2108     44.362214     -72.304678     53
2109     44.326847     -72.000224     4192
2110     44.295171     -73.993362     56
2111     44.281472     -69.893624     341
2112     44.253718     -74.299769     162
2114     44.227779     -69.58146     20
2115     44.221454     -74.846215     385
2116     44.219557     -69.791356     571
2117     44.157452     -64.999131     1611
2118     44.153322     -70.210339     7406
2119     44.145242     -70.938282     147
2120     44.145353     -70.22685     52
2122     44.06464     -69.528952     180
2123     43.994414     -70.919188     1735
2124     43.943864     -70.581236     321
2125     43.90463     -74.528593     473
2126     43.831465     -70.456968     1139
2127     43.83084     -73.426537     608
2128     43.798102     -71.069932     909
2129     43.754824     -74.277711     263
2130     43.734715     -71.58125     128
2131     43.724601     -72.921597     43
2132     43.7105     -74.968336     144
2133     43.686797     -73.739374     104
2134     43.665751     -73.766442     1202
2135     43.668953     -72.302083     8677
2136     43.669679     -70.605191     4047
2137     43.667188     -73.845064     26
2138     43.648448     -72.180496     400
2139     43.64876     -71.507283     36
2140     43.620152     -71.738564     248
2141     43.598524     -71.717438     1964
2142     43.582896     -74.988783     32
2143     43.572913     -70.560582     4188
2144     43.57195     -70.978308     39
2145     43.552982     -71.460722     954
2146     43.494214     -70.849579     79
2147     43.481311     -71.531012     1116
2148     43.478266     -71.178125     30
2150     43.416465     -70.984574     286
2151     43.386478     -72.079582     120
2152     43.318878     -73.924609     2734
2153     43.296474     -73.886836     2761
2154     43.273357     -73.720342     7196
2155     43.267583     -72.241258     12
