ID  lat_MERIT lon_MERIT area_MERIT
1837104 13.275  12.625  149518.0
1837106 12.992  11.975  123420.8
1837107 12.858  11.042  81834.6
1837200 12.492  11.508  13996.2
1837202 11.258  10.558  5946.7
1837250 12.275  10.358  19202.9
1837253 11.425  9.942 9788.2
1837255 11.008  9.625 7944.9
1837275 11.425  9.525 1783.3
1837285 11.508  9.342 1356.8
1837401 12.442  10.025  19484.6
1837408 12.108  9.175 18655.8
1837410 11.792  8.825 16683.5
1837430 11.608  8.375 7038.3
1837431 11.475  8.408 6558.1
1837432 11.292  8.608 4684.6
1837450 11.908  8.408 6937.7
1837451 11.742  8.075 3892.5
1837460 11.958  8.408 1461.1
1837461 12.092  8.325 1134.5
1837500 12.592  8.458 1627.2
1837501 12.442  8.342 1154.4
1837570 12.008  9.258 1835.6
1837800 11.525  13.675  2153.3
1870500 -1.992  29.992  8408.0
1870600 -2.058  30.108  14123.1
1870800 -2.375  30.792  30647.3
1878100 2.142 45.075  219158.0
1878200 2.375 45.408  218975.0
1878300 2.992 45.508  213433.8
1878400 3.825 45.558  207679.1
1878500 4.792 45.192  192663.2
1880100 3.558 42.475  168729.2
1889100 -12.575 38.992  10037.3
1889200 -17.575 36.692  3877.2
1891500 -16.142 33.592  1100001.3
1894200 -19.958 34.142  26620.4
1894400 -19.025 34.175  15311.9
1894401 -18.558 33.275  3125.9
1895500 -21.092 34.675  101257.0
1895501 -21.142 34.525  100926.0
1896500 -24.492 33.008  342393.7
1896501 -24.742 33.542  402486.5
1896502 -23.458 32.425  258559.0
1896510 -23.942 31.892  68211.7
1897500 -25.008 32.725  38083.8
1897501 -25.442 31.992  21650.3
1897550 -25.175 32.075  6288.4
1898500 -26.058 32.325  5279.3
1898501 -26.192 32.108  2990.4
1899100 -26.792 32.425  29350.0
1899101 -26.842 32.125  16367.5
1928130 10.292  -5.375  2578.1
1928490 10.175  -5.058  5928.0
1928745 10.475  -4.775  2417.4
1928865 9.842 -4.608  9046.3
1931025 11.325  -4.808  2798.6
1931070 11.475  -4.458  4459.9
1931160 10.925  -3.658  6092.3
1931180 12.508  -3.542  14813.4
1931190 12.725  -3.492  15384.5
1931295 12.742  -3.442  15462.8
1931340 10.925  -3.158  12528.6
1931370 11.775  -2.908  69646.9
1931400 10.575  -2.908  101312.8
1931415 9.992 -2.908  5633.7
1931420 13.608  -2.075  2465.3
1931445 12.175  -2.825  65040.6
1931460 11.025  -2.825  83407.6
1931475 9.692 -2.775  113825.6
1931535 12.208  -2.008  1305.3
1931550 11.275  -1.925  3327.2
1931565 11.775  -1.608  4776.9
1931580 13.008  -1.542  11341.3
1931695 11.425  -1.175  8021.5
1931710 12.758  -1.158  18251.0
1931725 12.375  -1.075  21180.3
1931770 11.775  -0.758  32593.1
1931785 11.475  -0.542  35359.1
1931790 11.458  -0.525  35414.1
1931845 11.192  -0.275  4050.1
1931860 11.158  0.625 5569.2
1931880 11.275  1.025 3685.0
1931890 11.525  1.442 5803.3
1931905 11.442  1.575 6497.5
1934575 14.092  -0.142  1695.7
1934645 14.375  -0.025  2558.1
1934680 12.625  -0.042  3465.3
1934715 13.192  0.308 16134.4
1934890 12.675  2.075 3094.3
1992100 -9.825  33.858  1450.4
1992120 -9.958  33.808  1878.0
1992320 -11.775 34.208  2326.7
1992401 -10.892 34.042  11627.0
1992480 -12.792 34.192  10529.6
1992481 -13.108 33.775  9032.8
1992490 -13.292 33.542  6706.0
1992600 -14.008 33.775  1806.0
1992610 -14.142 34.075  1420.4
1992640 -13.775 34.308  4977.8
1992650 -13.825 34.342  2957.1
1992700 -15.075 35.208  132520.2
1992710 -15.392 34.908  135830.3
1992790 -16.025 34.808  140789.0
1992840 -15.992 35.308  1459.3
1992900 -16.542 35.142  145653.9
2106500 45.758  126.575 391476.9
2106600 43.892  126.542 44457.6
2124900 17.625  53.558  1957.9
2151100 29.275  91.875  165036.9
2178100 47.308  123.892 118574.3
2178200 27.325  117.525 3059.7
2178300 40.225  115.608 43731.7
2178400 41.192  121.375 22956.8
2178500 39.725  118.758 44927.3
2179100 42.192  123.492 165402.0
2180400 36.342  102.825 15527.9
2180500 34.625  108.592 43146.1
2180600 34.725  104.875 8018.8
2180700 34.825  111.375 695799.0
2180710 34.808  111.142 695232.6
2180711 38.825  106.675 292011.9
2180712 34.892  98.175  20878.2
2180750 34.725  112.942 18556.1
2180800 34.925  113.658 737067.3
2181200 31.442  103.158 2394.3
2181300 28.492  101.875 107779.5
2181400 28.892  108.358 56031.8
2181500 33.425  96.708  135197.2
2181600 30.692  111.275 976240.3
2181800 30.575  114.292 1441786.4
2181850 27.108  114.992 56055.1
2181900 30.775  117.608 1674648.0
2181950 32.958  117.375 123072.2
2181951 32.308  114.058 3028.4
2182050 24.992  107.142 90249.5
2182100 32.692  109.008 38874.1
2182250 33.292  111.475 3216.7
2186500 22.792  108.375 69062.0
2186800 23.475  111.292 283431.5
2186900 23.858  113.258 34015.9
2186901 23.575  112.958 38460.4
2186950 23.158  114.292 25333.2
2217100 36.992  68.292  37646.6
2217101 36.708  68.825  23721.9
2217102 36.108  68.675  19783.9
2217103 35.592  68.608  12630.4
2217104 35.292  67.925  3750.1
2217110 35.242  67.975  5034.1
2217120 35.608  68.692  3727.0
2217130 36.725  69.192  9822.7
2217200 37.075  69.475  20759.6
2217201 36.925  70.858  7729.8
2217210 37.008  70.825  4499.7
2218100 35.575  63.325  20380.7
2218101 35.025  64.025  13858.0
2218110 35.192  62.292  2315.8
2218120 35.225  63.458  1228.1
2218200 34.342  63.642  11936.2
2218201 34.592  61.275  33384.3
2218202 34.275  62.225  25848.2
2218203 34.525  65.275  6093.4
2218204 34.558  65.775  2878.1
2218300 34.225  63.008  7483.6
2218301 34.125  64.208  2008.2
2218400 36.575  64.892  13687.7
2218401 35.975  64.892  3278.0
2218410 36.458  64.842  7339.9
2218450 36.575  66.958  17902.0
2218451 34.742  67.008  1379.6
2218460 36.142  66.942  3061.9
2218470 36.575  67.792  8220.1
2218480 36.208  65.942  7095.2
2240100 34.242  71.025  67479.4
2240101 34.475  70.375  34637.8
2240102 34.625  69.725  26222.1
2240103 34.558  69.392  12932.1
2240200 34.475  70.558  25821.5
2240210 34.908  71.125  3843.7
2240300 34.942  69.475  10871.5
2240301 35.175  69.292  3535.7
2240302 35.375  69.642  2226.0
2240310 35.075  69.125  4029.2
2260100 26.008  95.692  27382.0
2260500 21.892  96.008  124717.6
2261500 18.942  96.442  14787.2
2261510 18.908  96.508  2445.8
2335100 35.925  74.375  13721.3
2335190 34.342  73.075  1063.7
2335200 33.908  72.242  199694.5
2335210 33.125  72.325  6810.3
2335215 33.758  72.425  1825.5
2335230 33.758  72.258  3098.0
2335260 33.542  73.108  1748.1
2335600 30.325  67.492  1242.5
2335950 25.358  68.325  830631.9
2336300 34.308  73.075  1140.5
2336320 33.492  73.892  3207.2
2336350 34.158  73.825  13795.6
2336400 34.375  73.458  7404.1
2336450 34.408  73.375  2428.1
2336500 34.875  73.625  1149.9
2337100 29.342  71.025  278542.3
2340200 35.842  71.792  12463.8
2340300 35.508  72.575  1208.8
2340500 34.642  72.025  5736.4
2340800 33.842  71.342  1812.1
2341300 33.375  70.525  5372.9
2341700 32.942  70.358  5225.0
2357200 8.608 80.275  2128.4
2357400 7.908 81.092  7665.7
2357500 7.275 80.592  1149.3
2357600 6.975 80.192  1526.7
2357610 6.908 80.075  1828.1
2357700 6.608 80.058  2615.9
2369800 14.342  108.008 2966.0
2369900 12.608  107.925 8722.3
2369901 12.608  107.925 8722.3
2369902 12.508  108.192 3193.0
2369905 12.858  107.775 10598.6
2369907 12.358  107.942 3359.7
2396700 26.508  66.375  4226.0
2418700 36.242  59.858  9093.4
2421200 35.658  47.842  6493.5
2421400 36.625  49.508  4847.5
2421450 36.775  49.158  49973.9
2421550 36.525  52.658  1459.4
2421800 37.258  55.158  5367.3
2422500 36.475  46.492  7221.9
2423300 32.958  48.758  6432.2
2423350 33.225  48.892  7125.0
2423450 31.475  48.408  45911.7
2423500 31.308  48.675  61523.4
2423800 31.758  50.125  24175.6
2423850 31.525  50.425  8979.1
2427200 29.475  51.275  5547.1
2427500 28.592  53.442  6286.8
2427700 27.392  57.192  6038.2
2428200 34.092  50.608  10122.7
2428300 32.375  51.242  5630.0
2428350 32.642  51.675  11324.1
2428500 30.192  52.492  4575.4
2428505 30.158  52.542  4608.8
2428800 28.792  57.542  8415.7
2469049 19.775  102.175 7227.0
2469050 19.892  102.142 271546.9
2469055 18.642  102.342 4863.9
2469057 18.925  102.775 4588.0
2469058 18.425  102.542 13548.7
2469060 20.708  102.675 19670.0
2469072 17.942  102.608 301540.2
2469091 18.508  103.658 4371.5
2469095 17.342  105.158 4336.5
2469098 17.075  104.975 7514.7
2469102 17.392  104.792 373371.8
2469110 16.458  105.208 2688.4
2469111 17.842  105.042 3471.6
2469112 18.242  104.658 5709.7
2469120 16.192  105.308 19401.5
2469121 16.692  106.208 4600.1
2469130 18.308  104.092 14074.1
2469135 18.558  103.742 2080.0
2469140 18.142  102.625 15775.3
2469141 18.525  102.508 13473.0
2469142 18.525  102.542 8268.3
2469148 19.725  102.275 6447.3
2469260 15.108  105.792 547273.4
2469261 14.325  105.875 551520.4
2469265 15.408  105.825 5756.1
2469266 15.375  105.825 6201.2
2469267 15.575  105.808 5315.5
2469268 15.325  105.825 6269.1
2469269 15.725  106.425 1160.0
2469300 14.825  106.825 9608.4
2469301 14.675  106.625 17076.2
2469400 19.975  102.275 5798.4
2548320 28.992  81.142  7362.1
2548350 28.075  82.792  1956.4
2548400 28.642  81.275  45435.5
2548450 28.958  81.125  22652.2
2548460 28.958  81.442  20849.2
2548500 28.775  81.342  13454.3
2548550 28.442  81.408  2963.1
2548610 27.908  82.858  3587.0
2548620 27.942  82.225  5136.1
2549235 28.042  84.808  3938.9
2549250 27.958  84.425  4043.2
2549300 28.008  83.608  7087.3
2549350 27.758  84.358  11819.0
2549500 27.708  84.425  31668.0
2550110 27.625  86.075  2936.7
2550200 27.325  87.192  27420.5
2550300 27.792  85.892  2363.9
2550350 27.275  86.675  3712.7
2550400 27.558  85.742  4840.0
2550450 26.875  86.808  17700.1
2550500 26.925  87.325  5886.9
2550600 26.875  87.158  53974.7
2569001 11.258  105.275 754775.9
2569002 11.575  104.942 663213.1
2569003 12.008  105.475 654876.8
2569004 12.475  106.025 648083.3
2569005 13.525  105.942 636918.9
2569015 11.442  104.375 3666.4
2569020 11.808  104.808 85461.2
2569025 12.708  104.958 13528.9
2569026 13.525  105.208 9694.9
2569031 12.858  103.092 2468.7
2569035 13.392  103.592 2093.2
2569040 13.558  106.092 49720.7
2569041 13.975  106.808 16204.4
2569045 13.475  106.975 27575.5
2569050 13.608  106.092 28812.8
2569051 14.125  106.392 25335.2
2587080 44.925  141.892 4654.7
2587081 44.808  142.075 4061.0
2587082 44.492  142.325 2902.0
2587083 44.358  142.442 1738.8
2587100 43.125  141.542 12813.6
2587101 43.325  141.692 9277.9
2587102 43.558  141.892 6013.4
2587103 43.708  142.125 3547.7
2587104 43.758  142.275 3366.0
2587105 43.558  142.042 2555.8
2587106 43.092  141.692 1115.1
2587200 42.808  140.475 1384.6
2587210 42.575  141.942 1224.3
2587220 42.592  142.142 1254.3
2587230 43.908  144.142 1099.6
2587240 43.808  143.908 1405.6
2587250 44.075  143.542 1254.8
2587400 42.808  143.508 8200.1
2587401 42.942  143.208 3253.3
2587403 42.925  143.442 2699.1
2588100 34.458  132.492 1519.2
2588101 34.525  132.442 1093.8
2588200 34.825  135.642 7235.3
2588201 34.908  135.708 925.6
2588202 34.875  135.725 1680.7
2588203 34.892  135.725 4417.9
2588204 34.975  135.908 3720.0
2588250 33.758  135.942 2248.3
2588300 35.442  137.025 4657.2
2588301 35.408  136.958 4831.6
2588302 35.358  136.658 1203.7
2588303 35.425  136.742 1616.7
2588304 35.358  136.692 1978.1
2588320 34.858  137.808 4944.9
2588322 35.592  137.925 2246.6
2588480 35.192  138.592 3354.9
2588481 35.525  138.458 2187.0
2588500 36.075  139.458 1034.2
2588550 36.142  139.708 8720.8
2588551 35.858  140.142 12202.0
2588552 36.192  139.508 6067.9
2588553 36.225  139.392 5947.5
2588554 36.258  139.208 5154.9
2588555 36.592  139.058 1700.0
2588556 35.942  139.942 9246.0
2588557 36.025  139.992 1787.2
2588559 36.258  139.642 1239.0
2588560 36.292  139.075 1235.9
2588561 36.558  138.925 1257.1
2588600 40.442  141.342 1809.4
2588630 35.642  139.525 1055.6
2588640 36.492  140.558 1434.8
2588650 38.092  140.875 5264.0
2588651 37.925  140.758 4115.6
2588652 37.825  140.525 3650.8
2588653 37.508  140.408 2221.8
2588700 38.658  141.292 8063.5
2588701 38.758  141.275 7881.8
2588702 38.958  141.158 6752.8
2588703 39.175  141.158 6017.0
2588704 39.275  141.125 5462.6
2588705 39.375  141.125 4405.2
2588706 39.842  141.158 1068.8
2588830 34.675  131.825 1087.7
2588850 35.508  134.208 1056.5
2588910 34.875  138.108 1163.8
2589100 34.875  134.108 1668.5
2589101 34.708  134.092 1993.5
2589200 34.992  132.292 3810.2
2589201 34.942  132.642 2888.9
2589202 34.808  132.842 1991.2
2589230 36.708  137.025 1112.5
2589240 38.142  139.458 1088.7
2589310 34.725  133.675 1981.2
2589320 34.742  133.958 1574.8
2589350 34.258  135.308 1587.9
2589351 34.292  135.525 1088.1
2589370 34.808  134.908 1652.3
2589390 36.108  136.208 1310.4
2589400 36.708  137.208 2735.7
2589410 35.308  135.125 1353.1
2589500 37.308  138.808 9744.9
2589501 37.242  138.808 8199.8
2589502 36.725  138.308 6516.6
2589503 36.525  138.108 2563.1
2589504 36.375  138.292 2028.3
2589505 37.242  138.925 1367.5
2589506 36.625  138.142 2759.4
2589550 37.742  139.275 6993.5
2589551 37.608  139.808 2725.6
2589600 40.792  140.442 1396.5
2589700 38.758  140.058 6116.8
2589701 38.875  139.908 6538.2
2589702 38.642  140.342 4264.7
2589703 38.342  140.292 2115.3
2589750 39.608  140.158 4042.4
2589751 39.492  140.408 3365.2
2589752 39.458  140.458 1890.9
2589753 39.275  140.408 1232.6
2589754 39.558  140.542 1055.7
2589800 40.208  140.242 3759.9
2589801 40.225  140.375 2103.3
2589802 40.225  140.658 1177.8
2590100 33.325  130.492 2285.2
2590101 33.342  130.842 1441.4
2590230 31.858  130.342 1327.5
2590300 32.458  130.658 1855.6
2590301 32.208  130.775 1145.3
2590400 31.958  131.392 2129.3
2591100 32.975  132.942 1936.6
2591201 33.542  133.425 1469.4
2591800 34.058  134.208 2752.2
2591801 34.092  134.342 3004.0
2591802 34.042  133.842 1966.5
2595300 33.642  42.825  267680.8
2595400 32.725  44.275  277348.9
2595600 36.325  43.158  55601.1
2595700 33.292  44.392  135175.3
2646100 24.075  89.025  940808.4
2646200 24.092  89.025  940801.6
2651080 25.742  89.508  11405.3
2651100 25.175  89.692  511982.9
2677100 37.508  126.975 24867.5
2677300 37.292  127.658 11079.9
2694100 36.275  126.892 8303.6
2694200 35.025  126.742 2071.2
2694300 35.192  127.558 4263.7
2694450 36.092  128.392 10947.8
2694500 35.375  128.475 20329.0
2694510 35.392  128.858 22809.3
2706100 47.308  110.675 38541.9
2707050 48.742  98.258  10208.6
2707100 49.592  100.142 18614.7
2707200 47.592  101.242 2968.8
2707500 49.375  102.842 91350.7
2707600 48.642  103.558 37571.8
2707700 48.925  106.058 11366.9
2707800 47.892  106.925 6419.7
2707900 48.042  107.425 1154.0
2744100 48.575  89.558  4176.9
2744200 48.975  89.942  22697.9
2792500 46.092  100.742 2435.0
2836100 34.208  74.325  12537.6
2836500 34.058  74.825  5438.6
2837100 32.892  74.742  22549.1
2838100 32.458  75.758  5866.5
2839100 31.175  75.025  16405.3
2846800 25.025  87.942  925769.3
2851050 27.058  88.425  7751.6
2851250 26.642  90.975  28358.9
2851300 26.175  91.692  412001.7
2851500 26.808  92.875  10361.4
2853050 23.092  72.625  8353.9
2853100 21.408  70.525  1124.2
2853150 22.292  73.042  33537.8
2853200 21.892  73.625  87390.7
2853300 21.292  72.942  63578.4
2853500 23.025  79.925  15932.0
2853700 15.242  74.625  1373.2
2853900 10.175  76.258  5949.9
2854020 22.425  86.592  15173.1
2854050 23.425  87.358  20062.2
2854080 21.542  85.008  22573.3
2854100 17.408  75.858  33399.2
2854150 16.325  75.892  33727.7
2854180 16.675  77.142  69680.9
2854200 16.392  77.342  126201.2
2854300 16.508  80.608  256202.8
2854400 15.892  77.958  66686.1
2854450 15.642  76.975  23371.3
2854500 14.458  79.975  54140.0
2854700 12.425  76.575  10956.3
2854750 11.958  79.258  13084.2
2854800 10.842  78.842  73578.7
2854900 10.108  77.775  3099.7
2854980 8.608 77.925  5081.2
2855800 20.408  85.575  131571.3
2856200 19.208  76.358  30672.8
2856300 18.858  77.825  55267.5
2856320 18.875  77.975  86531.0
2856500 18.825  79.458  101336.9
2856530 19.808  79.375  46166.7
2856550 19.692  79.792  51352.0
2856600 18.808  80.342  40270.6
2856800 18.775  82.508  1714.5
2856900 16.925  81.758  307757.5
2876400 40.675  126.458 2143.0
2876500 41.525  127.142 18514.0
2893100 39.025  125.758 12359.5
2893200 38.992  126.175 3008.4
2893250 39.258  126.225 1793.9
2893300 39.758  126.308 3317.1
2901195 65.192  167.992 9929.1
2901200 64.808  168.842 47050.0
2901201 65.442  172.958 106020.5
2901202 65.075  173.575 156163.7
2901203 65.558  168.892 16399.2
2901204 64.708  170.758 50562.3
2901205 64.158  171.058 18498.0
2901210 64.825  174.292 18499.8
2901300 62.425  166.025 71662.1
2902600 54.442  158.292 2773.6
2902700 53.175  158.392 4847.2
2902800 56.325  160.842 45424.4
2902850 56.275  161.675 51489.9
2903030 62.492  139.075 2125.4
2903035 63.142  138.275 2493.7
2903040 61.825  136.075 7721.8
2903050 57.842  114.158 194963.6
2903051 53.208  111.675 14211.0
2903052 53.208  112.775 18438.9
2903053 54.025  114.992 47320.8
2903054 55.108  116.758 66343.2
2903055 56.092  115.775 146720.7
2903056 56.208  115.742 149081.6
2903057 56.508  115.675 168815.1
2903058 56.325  116.242 3160.6
2903060 60.975  135.008 6825.7
2903070 60.608  134.958 24041.0
2903071 60.275  137.508 14812.2
2903080 59.775  134.825 163627.3
2903081 59.242  135.275 43308.7
2903087 57.842  131.058 107593.1
2903090 59.775  132.692 4210.2
2903100 58.442  115.958 4763.5
2903110 55.925  117.525 13158.5
2903111 56.042  119.125 7919.7
2903120 55.125  116.775 10599.0
2903150 62.225  134.225 65610.4
2903151 60.892  132.008 56824.4
2903152 59.658  127.025 21026.0
2903200 62.042  118.675 1234.2
2903212 53.692  112.042 1243.6
2903215 55.575  114.492 15636.8
2903216 55.142  112.692 2765.5
2903217 52.942  111.975 3641.1
2903218 53.192  111.675 1879.2
2903220 54.275  114.292 6525.1
2903221 53.958  113.108 2077.4
2903222 54.925  113.375 6040.0
2903225 54.292  113.442 1162.0
2903230 52.758  113.425 5323.4
2903235 54.408  116.525 9273.3
2903236 53.542  115.642 3680.5
2903240 56.375  114.842 9942.1
2903241 56.275  114.175 2265.5
2903300 57.675  108.108 46518.7
2903301 55.142  107.625 12948.0
2903307 56.592  107.842 4753.8
2903310 57.308  107.242 5100.6
2903315 56.975  106.542 5689.6
2903325 54.858  105.458 7067.1
2903330 56.858  105.058 11165.1
2903331 57.125  105.008 6831.0
2903335 56.658  104.675 2182.9
2903340 54.708  104.858 7480.7
2903343 54.658  104.742 1560.3
2903345 54.008  105.458 2495.3
2903347 53.958  106.075 2398.0
2903350 53.825  106.475 2795.3
2903351 53.758  106.558 1465.0
2903357 53.525  106.008 3259.5
2903401 56.958  125.458 13550.6
2903402 58.658  127.058 43623.5
2903407 56.842  124.875 3590.6
2903420 70.708  127.375 2429833.3
2903421 53.825  106.992 4569.2
2903422 53.958  105.875 17230.6
2903423 54.825  105.125 30220.0
2903424 55.142  105.225 41472.8
2903425 56.758  105.675 71026.7
2903426 57.775  108.308 138856.3
2903427 59.725  113.158 447187.3
2903428 60.475  120.742 774739.1
2903429 61.825  129.692 901635.9
2903430 72.358  126.792 2448833.3
2903432 58.042  125.475 1842.1
2903435 58.892  125.825 1004.6
2903450 70.325  127.925 1156.2
2903455 67.108  126.192 7114.4
2903461 60.792  114.308 23305.8
2903470 61.258  126.875 30270.1
2903471 61.942  124.542 11814.3
2903473 62.092  126.708 1101.5
2903475 61.075  128.658 12151.0
2903478 61.692  129.808 4264.0
2903479 60.425  124.258 14411.8
2903480 59.442  121.325 114637.0
2903481 57.975  121.692 97926.6
2903482 55.425  120.558 37189.9
2903485 54.142  119.358 1237.5
2903486 54.658  120.975 7691.3
2903487 54.425  119.925 1121.4
2903488 55.758  122.675 20519.5
2903490 59.992  119.842 62403.9
2903491 56.892  118.275 4100.7
2903493 59.058  119.792 3956.5
2903495 60.908  120.908 15934.4
2903496 60.408  120.175 1726.2
2903497 60.292  119.608 9729.2
2903498 60.975  119.308 3126.3
2903500 62.058  128.942 3648.5
2903600 63.308  132.008 691011.0
2903601 61.875  135.508 508378.4
2903602 59.642  133.125 268428.7
2903603 58.675  128.542 103599.7
2903604 58.975  126.275 49459.1
2903605 58.075  123.725 18485.0
2903607 63.008  131.908 2238.1
2903610 62.825  133.058 1473.1
2903620 61.625  131.375 1387.8
2903630 60.142  116.825 25834.2
2903640 60.958  115.175 32523.7
2903642 60.125  111.592 11701.5
2903645 60.242  114.075 2562.9
2903647 59.858  112.575 13551.9
2903650 57.808  114.025 9399.1
2903651 57.642  113.958 9213.0
2903652 57.175  113.992 3704.1
2903654 58.075  112.892 18308.1
2903655 57.558  112.492 4884.8
2903660 64.092  135.975 24475.8
2903662 59.242  112.408 18274.0
2903663 57.642  111.742 5129.9
2903665 58.192  109.308 6704.7
2903667 58.275  109.042 1750.1
2903700 63.958  124.842 449991.2
2903701 62.158  117.658 200845.3
2903702 63.208  113.625 167417.6
2903703 63.025  112.492 135921.7
2903704 64.092  109.575 57227.7
2903705 63.958  124.825 2390.5
2903707 63.825  123.558 5729.6
2903710 64.575  120.025 36986.4
2903720 63.492  117.025 89438.1
2903721 64.125  116.525 80498.8
2903722 66.242  114.275 16448.1
2903725 64.208  118.942 3799.2
2903727 66.458  112.308 2023.2
2903728 64.608  112.525 18117.9
2903730 63.192  116.208 7220.4
2903732 62.425  114.358 6511.9
2903735 63.692  112.475 4411.1
2903740 61.975  109.725 22613.0
2903741 61.875  109.608 22356.6
2903745 63.342  109.425 4522.2
2903750 63.375  111.925 3374.5
