  ID  lat_ori  lon_ori  lat_MERIT  lon_MERIT  area_MERIT  width_MERIT  elv_MERIT
            1324        -1.1790        16.9170        -1.2083        16.9250   2333939.2500       725.1016       288.2000
            1325         1.1180        23.7540         1.1083        23.7417   1126091.3750      1341.7098       359.3000
            1326         0.7500        24.3970         0.7417        24.3750   1015908.0000      1299.7595       368.5000
            1327        -5.9040        13.3590        -5.9083        13.3583   3665712.2500       961.7702         3.9000
            1328         2.1330        21.6870         2.1583        21.6583   1323214.7500      1337.2904       341.9000
            1329         0.9900        24.0810         0.9917        24.0750   1122952.3750       639.7010       366.6000
            1330        -5.8880        13.1530        -5.8917        13.1417   3670146.2500      1197.9005         3.0000
            1331        -3.6530        16.0230        -3.6583        16.0250   3578391.7500      1465.4379       273.9000
            1332        -4.6150        26.7370        -4.6083        26.7250    745620.4375       176.3704       473.9000
            1333         0.4240        18.2970         0.3917        18.3250   1480014.3750       354.0709       303.0000
            1334         2.0010        22.6850         2.0083        22.6917   1258841.0000       729.7116       351.0000
            1335        -5.8660        13.2300        -5.8583        13.2250   3667044.0000      1207.3967         3.0000
            1336         0.5810        24.8080         0.5750        24.8083   1012141.4375      1660.6648       376.5000
            1337         1.9180        22.8480         1.9083        22.8250   1258156.5000       781.9325       353.3000
            1338         2.1150        22.6180         2.1083        22.6250     53017.0625       889.4178       351.0000
            1339         2.0610        21.2340         2.0750        21.2250   1324432.8750       840.4233       336.2000
            1340         1.4680        19.0010         1.4583        18.9917   1392056.7500       938.4491       314.8000
            1341         2.1120        21.4530         2.1083        21.4583   1323752.1250      1768.8068       339.4000
            1342        -5.6490        13.5910        -5.6417        13.5917   3657530.2500       671.2482        37.9000
            1343         1.8850        19.8360         1.8750        19.8417   1333578.3750      1054.0311       321.3000
            1344         1.1330        18.5650         1.1250        18.5583   1393744.2500      1463.8644       311.4000
            1345        -0.1780        18.0760        -0.1750        18.0750   1669984.1250       780.3891       301.6000
            1346        11.9300       -14.1990        11.9250       -14.2083     20866.0547        17.1000        36.9000
            1347        12.0590       -13.2940        12.0583       -13.2917     11204.5283        13.5000        55.2000
            1348        12.2570       -13.6690        12.2583       -13.6750     14389.0947        13.5000        45.2000
            1349        11.6450       -14.5190        11.6417       -14.5250     22187.8438       117.1146        34.5000
            1350        12.2740       -13.4410        12.2750       -13.4417     13405.5371        13.9500        48.8000
            1351        -0.6660        16.3920        -0.6583        16.3917     16072.9551        58.3928       294.9000
            1352        -0.7420        16.5150        -0.7417        16.5083     16112.6143        62.3152       294.1000
            1353        -0.6510        16.0830        -0.6583        16.0750     14266.3535        60.6195       301.4000
            1354        -0.4090        15.6770        -0.4083        15.6750     10508.6348        13.5000       317.3000
            1355        -0.4230        15.5110        -0.4417        15.5417      9512.6914        11.2500       322.6000
            1356        -7.0060       -56.7220        -6.9750       -56.7250      2301.6907        73.9540       179.4000
            1357        -7.1520       -56.7540        -7.1250       -56.7417      1858.1025        11.2500       201.4000
            1358        -7.1720       -56.7590        -7.1417       -56.7417      1766.7582        11.2500       201.4000
            1359        -5.8660       -57.1880        -5.8583       -57.1917     13282.8604       152.2744        58.5000
            1360        -5.9760       -56.7540        -5.9750       -56.7583     11773.5996       115.9088        65.7000
            1361        -6.1100       -56.7250        -6.0750       -56.6917     10070.2539       136.3639       109.8000
            1362       -17.1330        22.6950       -17.1083        22.7250     58596.2969        11.2500       988.8000
            1363       -17.0930        22.6480       -17.0417        22.6917     58521.2969        11.2500       990.9000
            1364       -15.5650        21.4480       -15.5917        21.4750     37941.6875        14.9683      1049.9000
            1365       -17.9820        24.6190       -17.9750        24.6417    149799.3438        51.8686       925.4000
            1366        -9.5190        14.0690        -9.5250        14.0583    143726.4375       307.5015         8.9000
            1367        -9.5330        14.2780        -9.5417        14.2750     22762.7754        24.3000        14.0000
            1368       -10.3250        16.8180       -10.3083        16.8083     25394.6309        27.6346      1057.9000
            1369       -10.2530        16.9380       -10.2583        16.9417     25094.4863        30.1024      1061.0000
